user_id,timestamp,hour_of_access,transaction_amount,data_volume_mb,geo_delta_km,is_anomaly
1003,2026-03-07 09:07:00,9,78.21,5.98,24.28,0
1078,2026-03-07 09:11:00,9,23.81,12.97,4.2,0
1053,2026-03-07 09:37:00,9,69.38,14.9,13.19,0
1035,2026-03-07 09:38:00,9,107.1,8.51,3.36,0
1063,2026-03-07 09:48:00,9,22.47,12.74,5.31,0
1081,2026-03-07 09:50:00,9,104.21,2.43,49.1,0
1027,2026-03-07 09:56:00,9,59.03,1.08,0.2,0
1013,2026-03-07 10:01:00,10,47.22,4.26,1.25,0
1002,2026-03-07 10:03:00,10,91.43,3.29,1.73,0
1076,2026-03-07 10:04:00,10,82.11,3.22,2.28,0
1069,2026-03-07 10:05:00,10,9.52,10.84,7.91,0
1092,2026-03-07 10:15:00,10,161.23,9.17,0.13,0
1087,2026-03-07 10:20:00,10,54.04,4.13,2.9,0
1066,2026-03-07 10:28:00,10,27.21,18.35,3.4,0
1076,2026-03-07 10:35:00,10,165.67,2.98,19.05,0
1052,2026-03-07 10:38:00,10,229.63,2.35,9.13,0
1026,2026-03-07 10:40:00,10,21.94,6.87,2.25,0
1088,2026-03-07 10:40:00,10,58.87,2.77,1.92,0
1069,2026-03-07 10:46:00,10,136.71,3.46,13.87,0
1028,2026-03-07 10:50:00,10,256.47,5.79,0.85,0
1055,2026-03-07 10:50:00,10,112.63,25.86,3.59,0
1000,2026-03-07 10:57:00,10,79.16,6.72,38.32,0
1029,2026-03-07 11:04:00,11,175.82,3.01,24.26,0
1035,2026-03-07 11:04:00,1,107.45,2956.33,3.98,1
1029,2026-03-07 11:04:00,11,52.57,7.68,19.01,0
1088,2026-03-07 11:05:00,11,31001.56,14.9,4550.04,1
1014,2026-03-07 11:08:00,11,137.44,7.1,6.4,0
1071,2026-03-07 11:19:00,11,31.15,4.92,24.13,0
1025,2026-03-07 11:21:00,11,51.77,3.59,25.52,0
1016,2026-03-07 11:25:00,11,27.94,8.85,32.47,0
1069,2026-03-07 11:32:00,11,39907.5,42.32,1958.69,1
1053,2026-03-07 11:35:00,11,36060.84,5.63,3280.07,1
1097,2026-03-07 11:38:00,11,48.9,24.97,0.37,0
1060,2026-03-07 11:40:00,11,87.8,3.32,2.84,0
1082,2026-03-07 11:41:00,11,37.77,9.12,5.71,0
1024,2026-03-07 11:43:00,11,37.6,3.45,13.35,0
1040,2026-03-07 11:52:00,11,13.95,4.15,0.72,0
1091,2026-03-07 11:57:00,11,11.61,2.35,10.22,0
1048,2026-03-07 12:00:00,12,126.25,5.28,1.5,0
1003,2026-03-07 12:04:00,12,150.25,26.63,8.15,0
1097,2026-03-07 12:08:00,12,34.94,30.11,32.44,0
1075,2026-03-07 12:09:00,12,516.08,7.11,0.12,0
1093,2026-03-07 12:11:00,12,110.27,7.86,7.08,0
1088,2026-03-07 12:12:00,12,8.41,7.59,2.93,0
1028,2026-03-07 12:25:00,12,60.83,9.17,5.28,0
1054,2026-03-07 12:26:00,12,124.82,1.02,52.9,0
1067,2026-03-07 12:27:00,12,15.81,1.36,12.97,0
1000,2026-03-07 12:28:00,12,52.36,2.85,4.95,0
1072,2026-03-07 12:34:00,12,84.25,2.11,8.17,0
1065,2026-03-07 12:35:00,12,55.28,3.04,4.7,0
1011,2026-03-07 12:39:00,12,133.28,4.18,1.94,0
1050,2026-03-07 12:39:00,12,534.27,19.52,5.74,0
1019,2026-03-07 12:44:00,12,32836.46,5.59,2007.93,1
1043,2026-03-07 12:48:00,12,240.92,1.98,12.64,0
1075,2026-03-07 12:51:00,12,137.93,5.22,7.32,0
1083,2026-03-07 12:55:00,12,125.99,5.24,4.83,0
1042,2026-03-07 12:56:00,12,177.72,6.12,13.04,0
1093,2026-03-07 13:02:00,13,60.51,1.46,15.65,0
1037,2026-03-07 13:05:00,13,22.99,25.49,2.11,0
1000,2026-03-07 13:08:00,13,5.8,2.74,1.69,0
1040,2026-03-07 13:09:00,13,291.27,9.1,20.14,0
1068,2026-03-07 13:11:00,13,81.32,4.44,20.87,0
1092,2026-03-07 13:12:00,13,123.18,18.43,8.2,0
1081,2026-03-07 13:12:00,13,232.98,1.99,12.14,0
1044,2026-03-07 13:16:00,3,29.96,2458.69,12.75,1
1014,2026-03-07 13:18:00,13,110.88,8.87,0.52,0
1045,2026-03-07 13:22:00,13,28.83,17.06,0.3,0
1076,2026-03-07 13:25:00,13,119.04,5.87,15.85,0
1087,2026-03-07 13:29:00,13,53.57,2.66,21.88,0
1075,2026-03-07 13:37:00,13,19.11,6.17,4.54,0
1038,2026-03-07 13:38:00,13,374.92,6.43,1.26,0
1064,2026-03-07 13:40:00,13,51.27,4.24,3.39,0
1037,2026-03-07 13:41:00,13,88.93,45.45,3.78,0
1056,2026-03-07 13:45:00,13,67.88,24.51,1.45,0
1093,2026-03-07 13:46:00,13,20.01,3.86,3.7,0
1045,2026-03-07 13:50:00,13,39625.72,65.59,794.33,1
1014,2026-03-07 13:51:00,13,45.02,7.21,2.0,0
1062,2026-03-07 13:52:00,13,45.13,29.97,5.25,0
1020,2026-03-07 13:54:00,13,194.54,2.22,5.75,0
1017,2026-03-07 13:55:00,13,84.39,4.47,1.89,0
1086,2026-03-07 13:55:00,13,263.1,22.38,8.12,0
1032,2026-03-07 13:56:00,13,100.59,39.27,8.61,0
1009,2026-03-07 13:56:00,13,117.34,60.58,10.13,0
1013,2026-03-07 14:01:00,14,73.15,7.64,15.39,0
1028,2026-03-07 14:03:00,14,167.11,12.33,2.66,0
1009,2026-03-07 14:07:00,14,20.06,23.62,4.54,0
1046,2026-03-07 14:08:00,14,32.7,2.5,1.85,0
1038,2026-03-07 14:11:00,1,278.33,2883.29,10.81,1
1080,2026-03-07 14:12:00,14,148.4,0.6,12.38,0
1055,2026-03-07 14:15:00,14,194.2,55.76,5.31,0
1052,2026-03-07 14:16:00,14,181.15,8.38,4.92,0
1009,2026-03-07 14:17:00,14,116.49,4.67,25.55,0
1029,2026-03-07 14:31:00,14,174.18,4.78,13.18,0
1094,2026-03-07 14:35:00,14,41.23,4.25,44.44,0
1095,2026-03-07 14:42:00,14,105.44,7.42,4.36,0
1089,2026-03-07 14:44:00,14,159.16,4.82,0.53,0
1016,2026-03-07 14:44:00,14,5.41,5.44,26.51,0
1096,2026-03-07 15:03:00,15,101.94,14.65,6.45,0
1078,2026-03-07 15:12:00,15,17.72,28.0,0.4,0
1087,2026-03-07 15:12:00,15,100.48,5.89,4.94,0
1088,2026-03-07 15:17:00,15,43340.9,4.8,786.13,1
1000,2026-03-07 15:20:00,15,67.38,2.54,5.13,0
1064,2026-03-07 15:26:00,3,78.99,1117.97,6.95,1
1098,2026-03-07 15:29:00,15,60.02,8.94,2.94,0
1094,2026-03-07 15:41:00,15,119.26,7.36,10.64,0
1019,2026-03-07 15:46:00,15,64.75,13.12,1.49,0
1032,2026-03-07 15:47:00,15,56.25,36.18,26.96,0
1068,2026-03-07 15:49:00,15,18.09,18.03,9.21,0
1071,2026-03-07 15:56:00,15,50.04,16.45,22.67,0
1018,2026-03-07 15:57:00,15,25.49,19.28,1.1,0
1082,2026-03-07 15:57:00,15,54.61,28.75,1.4,0
1084,2026-03-07 15:57:00,15,31.01,16.18,28.19,0
1026,2026-03-07 16:02:00,16,107.34,6.91,1.71,0
1010,2026-03-07 16:05:00,16,407.86,1.81,12.87,0
1042,2026-03-07 16:09:00,16,14.97,32.44,3.07,0
1052,2026-03-07 16:11:00,16,37.72,5.92,7.85,0
1081,2026-03-07 16:11:00,16,103.41,13.23,8.92,0
1006,2026-03-07 16:16:00,16,52.59,11.5,16.88,0
1085,2026-03-07 16:17:00,16,43.68,4.51,14.5,0
1045,2026-03-07 16:17:00,16,75.84,12.21,2.5,0
1099,2026-03-07 16:23:00,16,157.47,8.07,13.23,0
1032,2026-03-07 16:24:00,16,35.98,3.75,10.95,0
1017,2026-03-07 16:28:00,16,20.99,17.88,6.04,0
1034,2026-03-07 16:28:00,16,9.6,12.95,10.31,0
1046,2026-03-07 16:30:00,16,97.0,4.25,33.19,0
1034,2026-03-07 16:36:00,16,51.54,4.73,2.97,0
1054,2026-03-07 16:38:00,4,74.74,985.48,0.79,1
1049,2026-03-07 16:38:00,16,241.09,8.68,3.21,0
1093,2026-03-07 16:38:00,16,17.98,7.33,6.57,0
1037,2026-03-07 16:43:00,2,54.75,565.63,6.96,1
1092,2026-03-07 16:43:00,16,25.53,7.43,15.63,0
1032,2026-03-07 16:49:00,16,28.91,13.61,1.94,0
1084,2026-03-07 16:52:00,16,32.23,8.98,0.39,0
1098,2026-03-07 17:03:00,4,10.53,633.62,30.44,1
1035,2026-03-07 17:04:00,17,212.73,14.5,22.91,0
1031,2026-03-07 17:05:00,17,177.22,12.31,13.69,0
1048,2026-03-07 17:09:00,17,70.22,38.49,7.65,0
1044,2026-03-07 17:11:00,17,15.54,7.61,1.97,0
1052,2026-03-07 17:15:00,17,131.17,18.23,23.14,0
1000,2026-03-07 17:17:00,17,126.51,20.38,0.58,0
1052,2026-03-07 17:18:00,17,18.93,2.58,5.73,0
1097,2026-03-07 17:18:00,17,28.55,7.24,23.03,0
1078,2026-03-07 17:24:00,17,58.83,9.05,12.21,0
1012,2026-03-07 17:35:00,17,6.17,6.45,5.94,0
1050,2026-03-07 17:45:00,17,5.99,13.69,3.98,0
1005,2026-03-07 17:50:00,17,79.36,24.87,2.3,0
1098,2026-03-07 17:51:00,17,85.1,2.84,13.8,0
1041,2026-03-07 17:56:00,17,44.45,4.66,2.86,0
1039,2026-03-07 18:01:00,18,57.03,9.67,9.64,0
1034,2026-03-07 18:01:00,18,8.36,3.74,6.29,0
1024,2026-03-07 18:09:00,18,147.79,12.36,19.66,0
1075,2026-03-07 18:12:00,18,38.73,7.37,1.5,0
1075,2026-03-07 18:14:00,18,122.67,1.59,4.61,0
1088,2026-03-07 18:15:00,18,51.39,4.18,10.06,0
1087,2026-03-07 18:20:00,18,37.19,16.03,0.06,0
1036,2026-03-07 18:25:00,18,256.4,31.1,4.07,0
1069,2026-03-07 18:25:00,18,87.31,1.1,13.3,0
1073,2026-03-07 18:28:00,18,457.09,2.54,6.21,0
1014,2026-03-07 18:31:00,3,15.8,2371.92,0.96,1
1097,2026-03-07 18:32:00,18,72.68,3.77,5.39,0
1099,2026-03-07 18:34:00,18,59.82,1.66,6.62,0
1062,2026-03-07 18:39:00,18,364.37,7.71,5.34,0
1047,2026-03-07 18:45:00,18,64.87,9.41,20.77,0
1018,2026-03-07 18:50:00,18,66.95,5.46,3.66,0
1025,2026-03-07 18:56:00,18,119.11,6.37,10.25,0
1019,2026-03-07 18:57:00,18,148.92,12.69,6.22,0
1031,2026-03-07 18:57:00,18,36.28,10.41,7.69,0
1030,2026-03-07 19:00:00,19,20.32,6.13,1.46,0
1069,2026-03-07 19:04:00,19,117.41,9.72,4.44,0
1078,2026-03-07 19:15:00,19,45.54,1.36,2.79,0
1010,2026-03-07 19:17:00,19,122.0,2.05,9.32,0
1066,2026-03-07 19:28:00,19,188.96,5.97,13.94,0
1042,2026-03-07 19:28:00,19,121.75,5.6,6.42,0
1006,2026-03-07 19:34:00,19,21.87,10.64,6.69,0
1027,2026-03-07 19:35:00,19,72.94,18.33,6.86,0
1046,2026-03-07 19:35:00,19,103.77,32.92,0.99,0
1021,2026-03-07 19:39:00,19,20.0,3.96,5.58,0
1022,2026-03-07 19:40:00,19,13.43,36.77,1.9,0
1024,2026-03-07 19:41:00,19,36.59,2.62,16.9,0
1018,2026-03-07 19:54:00,19,120.89,13.64,7.35,0
1076,2026-03-07 19:55:00,19,29.54,3.81,14.06,0
1046,2026-03-07 20:00:00,20,180.91,6.09,40.06,0
1004,2026-03-07 20:03:00,20,47.66,0.55,3.65,0
1011,2026-03-07 20:03:00,20,52.83,6.44,3.16,0
1089,2026-03-07 20:10:00,20,33.92,23.83,28.26,0
1095,2026-03-07 20:12:00,20,9.99,5.66,1.76,0
1060,2026-03-07 20:14:00,20,122.73,1.22,10.9,0
1029,2026-03-07 20:19:00,20,208.4,2.0,2.35,0
1066,2026-03-07 20:20:00,20,61.52,1.68,15.29,0
1027,2026-03-07 20:22:00,20,49.28,17.99,2.59,0
1055,2026-03-07 20:24:00,20,101.83,20.44,2.79,0
1043,2026-03-07 20:28:00,20,18.36,19.11,4.93,0
1068,2026-03-07 20:39:00,20,12.25,13.52,22.9,0
1090,2026-03-07 20:43:00,20,51.03,0.4,3.81,0
1002,2026-03-07 20:44:00,20,17.08,16.03,9.31,0
1083,2026-03-07 20:46:00,20,130.79,0.96,7.33,0
1031,2026-03-07 20:54:00,20,59.21,2.15,1.12,0
1097,2026-03-07 21:01:00,21,69.97,6.07,3.6,0
1077,2026-03-07 21:07:00,21,93.04,6.15,0.85,0
1068,2026-03-07 21:10:00,21,18.27,23.32,1.97,0
1098,2026-03-07 21:15:00,21,133.54,2.73,1.63,0
1016,2026-03-07 21:16:00,21,72.81,4.86,9.58,0
1005,2026-03-07 21:17:00,21,72.47,19.16,5.66,0
1094,2026-03-07 21:21:00,21,68.65,6.82,3.73,0
1091,2026-03-07 21:45:00,21,61.9,4.4,0.63,0
1091,2026-03-07 21:47:00,21,110.57,5.4,8.57,0
1062,2026-03-07 21:50:00,21,122.99,4.1,4.26,0
1035,2026-03-07 21:50:00,21,63.31,17.31,3.85,0
1081,2026-03-07 21:53:00,21,46.76,1.55,7.07,0
1022,2026-03-07 21:58:00,21,43.32,9.06,0.31,0
1068,2026-03-07 22:03:00,22,6.97,3.22,20.62,0
1089,2026-03-07 22:03:00,22,20.52,25.4,16.26,0
1000,2026-03-07 22:04:00,22,51.27,68.35,7.26,0
1088,2026-03-07 22:06:00,22,49.08,3.51,4.85,0
1050,2026-03-07 22:07:00,22,35.55,11.78,0.56,0
1000,2026-03-07 22:07:00,22,21.68,20.51,22.57,0
1094,2026-03-07 22:09:00,22,32.97,4.37,9.45,0
1092,2026-03-07 22:12:00,22,159.82,18.08,3.03,0
1054,2026-03-07 22:22:00,22,48.31,7.09,4.08,0
1068,2026-03-07 22:23:00,22,30.33,3.14,38.01,0
1017,2026-03-07 22:24:00,22,19.98,4.69,1.22,0
1001,2026-03-07 22:30:00,22,2.91,36.65,8.32,0
1001,2026-03-07 22:36:00,22,36.98,2.3,6.82,0
1054,2026-03-07 22:42:00,22,20.52,4.56,5.24,0
1070,2026-03-07 22:46:00,22,24.04,3.22,7.54,0
1099,2026-03-07 22:46:00,22,84.06,4.49,9.13,0
1017,2026-03-07 22:55:00,22,25.3,1.63,3.27,0
1004,2026-03-07 23:05:00,23,52.78,5.04,21.3,0
1037,2026-03-07 23:07:00,23,19.05,2.33,3.24,0
1041,2026-03-07 23:13:00,23,11.46,9.84,8.43,0
1077,2026-03-07 23:13:00,23,22.88,6.74,0.1,0
1007,2026-03-07 23:21:00,23,22.56,3.19,8.65,0
1000,2026-03-07 23:26:00,23,191.9,11.3,28.82,0
1033,2026-03-07 23:26:00,23,39.9,18.46,9.26,0
1073,2026-03-07 23:27:00,23,61.38,3.61,3.82,0
1092,2026-03-07 23:31:00,23,77.86,8.34,0.49,0
1091,2026-03-07 23:31:00,23,28.8,25.38,13.56,0
1066,2026-03-07 23:32:00,23,10.87,24.62,1.84,0
1051,2026-03-07 23:35:00,23,97.94,10.48,1.43,0
1056,2026-03-07 23:37:00,23,76.09,1.14,12.73,0
1088,2026-03-07 23:37:00,23,32.19,76.78,2.74,0
1081,2026-03-07 23:40:00,23,39.67,20.98,17.02,0
1038,2026-03-07 23:47:00,23,121.2,5.13,14.75,0
1001,2026-03-07 23:48:00,23,93.15,6.04,27.91,0
1053,2026-03-07 23:53:00,23,75.35,29.28,9.25,0
1004,2026-03-08 00:02:00,0,13.43,6.8,2.75,0
1062,2026-03-08 00:06:00,0,26.29,1.95,6.82,0
1012,2026-03-08 00:15:00,0,87.29,1.11,0.43,0
1078,2026-03-08 00:28:00,0,43.3,6.23,4.19,0
1037,2026-03-08 00:28:00,0,24.8,6.78,0.05,0
1077,2026-03-08 00:30:00,0,12.85,1.67,2.73,0
1058,2026-03-08 00:39:00,0,60.96,5.81,3.54,0
1069,2026-03-08 00:40:00,0,29.24,36.25,4.02,0
1061,2026-03-08 00:49:00,0,84.86,11.35,11.52,0
1096,2026-03-08 00:49:00,0,40.76,40.52,2.67,0
1035,2026-03-08 00:51:00,0,16.78,4.4,38.25,0
1049,2026-03-08 00:51:00,0,55.19,13.4,13.69,0
1027,2026-03-08 00:59:00,0,51.41,6.49,30.86,0
1018,2026-03-08 00:59:00,0,112.58,1.15,7.9,0
1063,2026-03-08 01:00:00,1,17.77,5.59,2.4,0
1098,2026-03-08 01:01:00,1,64.96,47.66,19.68,0
1009,2026-03-08 01:05:00,1,91.36,13.73,22.35,0
1074,2026-03-08 01:10:00,1,462.54,11.3,17.68,0
1050,2026-03-08 01:16:00,1,84.56,15.66,16.53,0
1029,2026-03-08 01:21:00,1,88.11,2.1,4.64,0
1087,2026-03-08 01:24:00,1,88.27,3.07,10.52,0
1035,2026-03-08 01:29:00,1,16.26,3.96,3.53,0
1045,2026-03-08 01:30:00,1,63.18,9.05,12.92,0
1098,2026-03-08 01:36:00,1,18.82,1.07,5.1,0
1020,2026-03-08 01:44:00,1,13.84,18.56,0.45,0
1047,2026-03-08 01:47:00,1,30.04,1.97,2.38,0
1044,2026-03-08 01:50:00,1,48.88,1.92,2.53,0
1063,2026-03-08 01:56:00,2,38.79,2318.81,5.51,1
1035,2026-03-08 02:04:00,2,91.33,13.97,18.39,0
1061,2026-03-08 02:07:00,2,66.73,9.94,15.69,0
1097,2026-03-08 02:08:00,2,267.94,23.05,2.12,0
1041,2026-03-08 02:15:00,2,103.8,16.44,2.58,0
1097,2026-03-08 02:16:00,2,46.02,12.04,17.69,0
1094,2026-03-08 02:20:00,2,25.75,6.94,11.23,0
1015,2026-03-08 02:22:00,2,50.27,11.41,1.08,0
1012,2026-03-08 02:22:00,2,91.48,2.22,21.14,0
1000,2026-03-08 02:23:00,2,75.0,3.38,7.21,0
1051,2026-03-08 02:23:00,2,43952.9,5.95,4377.68,1
1001,2026-03-08 02:36:00,2,36.51,19.82,7.68,0
1055,2026-03-08 02:46:00,2,14.69,21.64,35.36,0
1083,2026-03-08 02:47:00,2,43.63,5.53,3.21,0
1030,2026-03-08 02:47:00,2,36.92,4.13,1.05,0
1093,2026-03-08 02:48:00,2,172.88,9.73,1.43,0
1077,2026-03-08 02:51:00,2,40.6,52.1,11.66,0
1003,2026-03-08 02:55:00,2,184.63,6.51,11.48,0
1000,2026-03-08 03:05:00,3,155.59,7.61,3.19,0
1031,2026-03-08 03:05:00,3,20.21,4.59,0.95,0
1048,2026-03-08 03:13:00,3,24.15,16.4,6.11,0
1033,2026-03-08 03:33:00,3,42.43,5.1,16.41,0
1045,2026-03-08 03:42:00,3,29.45,1.83,17.8,0
1071,2026-03-08 03:46:00,3,15.31,6.24,5.19,0
1097,2026-03-08 03:46:00,3,148.09,31.26,4.5,0
1093,2026-03-08 03:50:00,3,210.1,3.77,17.86,0
1074,2026-03-08 03:55:00,3,60.62,6.54,13.27,0
1082,2026-03-08 03:55:00,3,46.11,5.07,0.12,0
1067,2026-03-08 04:01:00,4,176.46,3.49,23.73,0
1081,2026-03-08 04:07:00,4,10.23,15.36,9.53,0
1034,2026-03-08 04:15:00,4,46311.83,12.47,1533.69,1
1011,2026-03-08 04:16:00,4,244.25,2.56,1.15,0
1006,2026-03-08 04:18:00,4,40.22,17.04,45.19,0
1025,2026-03-08 04:26:00,4,15.51,7.28,17.49,0
1035,2026-03-08 04:28:00,4,6.61,9.95,1.27,0
1018,2026-03-08 04:29:00,4,22.63,5.0,2.18,0
1055,2026-03-08 04:29:00,4,105.53,20.76,10.27,0
1081,2026-03-08 04:35:00,4,62.89,5.96,3.79,0
1032,2026-03-08 04:37:00,4,11465.39,3.88,4095.13,1
1076,2026-03-08 04:40:00,4,29.65,3.93,3.71,0
1053,2026-03-08 04:43:00,4,43.73,48.59,5.79,0
1022,2026-03-08 04:47:00,4,16.55,4.44,10.5,0
1036,2026-03-08 04:55:00,4,74.04,27.62,10.9,0
1060,2026-03-08 05:02:00,5,69.65,4.74,9.23,0
1090,2026-03-08 05:04:00,5,69.88,15.27,3.21,0
1047,2026-03-08 05:06:00,5,41.59,3.11,8.42,0
1049,2026-03-08 05:06:00,5,60.05,2.09,7.43,0
1000,2026-03-08 05:11:00,5,9.93,14.16,5.4,0
1030,2026-03-08 05:14:00,5,751.01,5.47,26.81,0
1099,2026-03-08 05:21:00,5,11489.79,11.18,1945.95,1
1058,2026-03-08 05:22:00,5,92.67,3.35,2.05,0
1078,2026-03-08 05:24:00,5,12.0,13.94,38.2,0
1009,2026-03-08 05:31:00,5,85.59,11.34,15.87,0
1038,2026-03-08 05:32:00,5,91.21,5.34,2.77,0
1080,2026-03-08 05:36:00,5,10.28,9.23,22.31,0
1018,2026-03-08 05:36:00,5,29.08,4.82,5.43,0
1017,2026-03-08 05:39:00,5,25.44,5.82,11.96,0
1031,2026-03-08 05:39:00,5,5.03,8.49,19.15,0
1052,2026-03-08 05:40:00,5,250.81,66.68,16.2,0
1087,2026-03-08 05:46:00,5,63.94,28.91,11.05,0
1093,2026-03-08 05:51:00,5,9.38,5.25,0.79,0
1049,2026-03-08 05:55:00,5,34.82,20.61,25.42,0
1020,2026-03-08 05:57:00,5,59.53,20.69,4.76,0
1060,2026-03-08 06:00:00,2,62.61,2743.15,0.53,1
1008,2026-03-08 06:07:00,6,21.98,15.68,7.02,0
1040,2026-03-08 06:16:00,6,120.28,8.61,6.08,0
1087,2026-03-08 06:27:00,6,14.86,2.03,2.47,0
1011,2026-03-08 06:32:00,6,94.73,1.4,25.48,0
1096,2026-03-08 06:33:00,6,44.01,7.5,14.54,0
1091,2026-03-08 06:41:00,6,551.99,2.9,4.03,0
1014,2026-03-08 06:42:00,6,39.13,6.46,9.32,0
1064,2026-03-08 06:42:00,6,269.17,12.19,5.95,0
1032,2026-03-08 06:46:00,6,16.64,29.81,8.14,0
1068,2026-03-08 06:47:00,6,65.94,38.12,2.58,0
1070,2026-03-08 06:48:00,6,56.53,52.06,27.3,0
1056,2026-03-08 06:49:00,6,199.12,7.96,4.27,0
1028,2026-03-08 06:58:00,6,63.14,7.25,13.89,0
1078,2026-03-08 07:10:00,7,521.86,7.27,19.02,0
1069,2026-03-08 07:14:00,7,28.73,6.1,5.53,0
1016,2026-03-08 07:18:00,7,25.84,14.56,8.42,0
1045,2026-03-08 07:23:00,7,34.63,42.69,0.11,0
1080,2026-03-08 07:24:00,7,59.91,8.19,20.27,0
1007,2026-03-08 07:28:00,7,814.53,10.4,9.95,0
1017,2026-03-08 07:28:00,7,50.27,3.17,6.38,0
1043,2026-03-08 07:29:00,7,45.73,5.19,8.81,0
1042,2026-03-08 07:31:00,7,52.06,36.73,15.75,0
1048,2026-03-08 07:32:00,7,44.89,21.5,7.26,0
1070,2026-03-08 07:32:00,7,326.26,9.83,2.64,0
1091,2026-03-08 07:34:00,7,55.62,5.31,0.28,0
1049,2026-03-08 07:37:00,7,61.55,14.7,2.6,0
1034,2026-03-08 07:47:00,7,43.36,6.1,1.49,0
1056,2026-03-08 07:59:00,7,55.52,12.95,5.48,0
1046,2026-03-08 07:59:00,7,221.47,6.5,23.78,0
1007,2026-03-08 08:04:00,8,50.25,8.1,0.62,0
1028,2026-03-08 08:07:00,8,64.87,4.0,17.36,0
1029,2026-03-08 08:24:00,8,20.9,4.59,2.5,0
1066,2026-03-08 08:25:00,8,11.13,2.37,7.25,0
1008,2026-03-08 08:28:00,8,134.99,1.23,29.12,0
1025,2026-03-08 08:30:00,8,160.23,7.66,11.58,0
1020,2026-03-08 08:36:00,8,49.64,3.22,6.56,0
1069,2026-03-08 08:39:00,8,41.57,29.68,5.83,0
1054,2026-03-08 08:47:00,8,44.93,0.67,22.33,0
1067,2026-03-08 08:51:00,8,172.77,8.5,2.85,0
1003,2026-03-08 08:59:00,8,104.66,4.4,16.04,0
1025,2026-03-08 09:13:00,9,25.01,29.38,25.63,0
1087,2026-03-08 09:15:00,9,69.09,5.09,8.02,0
1023,2026-03-08 09:18:00,9,91.54,55.07,30.6,0
1074,2026-03-08 09:32:00,9,40.87,14.77,3.44,0
1022,2026-03-08 09:34:00,9,57.04,4.95,4.92,0
1090,2026-03-08 09:42:00,9,18.12,0.94,12.34,0
1006,2026-03-08 09:43:00,9,18.67,43.64,3.43,0
1088,2026-03-08 09:46:00,9,264.3,12.08,0.52,0
1018,2026-03-08 09:59:00,9,77.32,8.04,12.1,0
1017,2026-03-08 10:00:00,10,10.71,25.07,2.19,0
1069,2026-03-08 10:01:00,10,35.08,0.86,6.29,0
1010,2026-03-08 10:03:00,10,9.52,17.56,25.95,0
1047,2026-03-08 10:06:00,10,96.11,2.98,4.52,0
1079,2026-03-08 10:06:00,10,272.4,10.48,0.7,0
1033,2026-03-08 10:27:00,10,39.96,15.7,10.0,0
1019,2026-03-08 10:27:00,10,145.19,11.77,0.34,0
1020,2026-03-08 10:32:00,10,37447.73,61.9,1083.76,1
1052,2026-03-08 10:35:00,10,55.04,23.9,0.53,0
1041,2026-03-08 10:35:00,10,163.57,19.05,0.94,0
1098,2026-03-08 10:40:00,10,31.49,39.79,5.63,0
1045,2026-03-08 10:48:00,10,67.46,5.06,9.7,0
1049,2026-03-08 10:51:00,10,101.09,2.85,7.58,0
1059,2026-03-08 11:05:00,11,314.16,44.49,7.31,0
1023,2026-03-08 11:05:00,11,29909.0,3.85,970.4,1
1048,2026-03-08 11:10:00,11,75.06,3.41,16.77,0
1009,2026-03-08 11:13:00,11,17.97,11.37,26.32,0
1093,2026-03-08 11:16:00,11,8.95,28.04,5.64,0
1076,2026-03-08 11:17:00,11,37.88,48.68,1.65,0
1087,2026-03-08 11:20:00,11,49.87,108.14,10.8,0
1089,2026-03-08 11:26:00,11,52.8,1.99,12.31,0
1016,2026-03-08 11:34:00,11,77.58,17.15,0.08,0
1040,2026-03-08 11:37:00,11,28.05,2.85,14.33,0
1071,2026-03-08 11:38:00,11,16.92,47.46,9.3,0
1027,2026-03-08 11:42:00,11,173.89,10.32,10.65,0
1088,2026-03-08 11:54:00,11,145.09,22.05,18.3,0
1012,2026-03-08 11:56:00,11,29.35,5.05,0.63,0
1099,2026-03-08 12:07:00,12,104.58,6.93,3.3,0
1016,2026-03-08 12:07:00,12,62.06,12.21,6.9,0
1050,2026-03-08 12:13:00,12,757.95,4.32,25.98,0
1085,2026-03-08 12:19:00,12,20.18,5.44,14.29,0
1034,2026-03-08 12:32:00,12,99.78,6.42,33.33,0
1018,2026-03-08 12:39:00,4,17.47,2550.71,1.05,1
1021,2026-03-08 12:44:00,12,29.85,4.77,11.2,0
1085,2026-03-08 12:44:00,12,199.89,5.97,4.87,0
1012,2026-03-08 12:45:00,12,173.34,6.08,3.13,0
1076,2026-03-08 12:46:00,12,187.16,51.64,6.55,0
1065,2026-03-08 12:46:00,12,52.95,5.19,11.29,0
1007,2026-03-08 12:47:00,12,329.52,44.75,26.59,0
1066,2026-03-08 12:57:00,12,9.97,10.3,11.41,0
1098,2026-03-08 12:58:00,12,66.44,84.51,9.4,0
1004,2026-03-08 13:02:00,13,446.81,8.89,18.0,0
1057,2026-03-08 13:06:00,13,24.69,66.68,1.46,0
1010,2026-03-08 13:12:00,13,18.74,15.03,1.43,0
1092,2026-03-08 13:25:00,13,31.86,8.81,3.71,0
1055,2026-03-08 13:26:00,13,105.42,2.82,19.21,0
1034,2026-03-08 13:32:00,13,34.13,8.55,9.18,0
1053,2026-03-08 13:32:00,13,156.64,14.89,11.28,0
1023,2026-03-08 13:35:00,13,38.57,16.77,11.59,0
1070,2026-03-08 13:43:00,13,40.4,37.86,1.28,0
